path	name	ext	bucket	duration_seconds	sample_rate	channels	bpm	size_bytes	modified_epoch
organized/bass/bass_15_free_808_bass_sounds_pack_royalty_free_samples_0kjms-hsb1e.wav	bass_15_free_808_bass_sounds_pack_royalty_free_samples_0kjms-hsb1e.wav	wav	bass	48.40	44100	2		8538194	1783802741
organized/bass/synths_from_bass_to_lead_-_melodic_techno_diva_presets_free_midi_fl_studio_project_boop8fjyje8.wav	synths_from_bass_to_lead_-_melodic_techno_diva_presets_free_midi_fl_studio_project_boop8fjyje8.wav	wav	bass	430.79	44100	2		75991122	1783802749
organized/drums/drums_170_free_drum_kit_-_doomsday_free_drum_kit_download_2026_7nrkragyuus.wav	drums_170_free_drum_kit_-_doomsday_free_drum_kit_download_2026_7nrkragyuus.wav	wav	drums	156.18	44100	2		27549778	1783802741
organized/drums/drums_500_royalty_free_kick_drum_samples_loops_free_edm_samples_pack_vol._6_nagstyh_e_0.wav	drums_500_royalty_free_kick_drum_samples_loops_free_edm_samples_pack_vol._6_nagstyh_e_0.wav	wav	drums	131.22	44100	2		23146578	1783802741
organized/drums/drums_789_free_edm_trap_drum_samples_loops_free_drums_mega_pack_il0_dpyt9wi.wav	drums_789_free_edm_trap_drum_samples_loops_free_drums_mega_pack_il0_dpyt9wi.wav	wav	drums	73.61	44100	2		12984402	1783802741
organized/drums/drums_7_best_free_drum_vsts_in_2026_xexgupoqxje.wav	drums_7_best_free_drum_vsts_in_2026_xexgupoqxje.wav	wav	drums	557.23	44100	2		98294862	1783802741
organized/drums/drums_david_lee_jr_-_cosmic_vision_drum_break_-_loop_zdcrvgjkjp0.wav	drums_david_lee_jr_-_cosmic_vision_drum_break_-_loop_zdcrvgjkjp0.wav	wav	drums	30.05	44100	2		5300306	1783802742
organized/drums/drums_every_producer_needs_this_free_sauce_vsts_sounds_drum_kits_sites_ija_a1b14jk.wav	drums_every_producer_needs_this_free_sauce_vsts_sounds_drum_kits_sites_ija_a1b14jk.wav	wav	drums	188.01	44100	2		33165094	1783802742
organized/drums/drums_free_drum_kit_2023_free_hq_download_edm_deep_house_chillstep_future_bass_etc_xsyn-3ze0ng.wav	drums_free_drum_kit_2023_free_hq_download_edm_deep_house_chillstep_future_bass_etc_xsyn-3ze0ng.wav	wav	drums	204.88	44100	2		36141138	1783802742
organized/drums/drums_free_drum_n_bass_drum_kit_2026_free_drum_kit_download_gnwf6any0-8.wav	drums_free_drum_n_bass_drum_kit_2026_free_drum_kit_download_gnwf6any0-8.wav	wav	drums	194.42	44100	2		34295890	1783802742
organized/drums/drums_free_exotic_edm_drum_kit_loops_midis_vocal_loops_free_drum_kit_2026_ote2vaqg7x8.wav	drums_free_exotic_edm_drum_kit_loops_midis_vocal_loops_free_drum_kit_2026_ote2vaqg7x8.wav	wav	drums	826.13	44100	2		145729998	1783802742
organized/drums/drums_free_royalty_free_drum_breaks_percussion_loops_raw_rhythms_boom_bap_hip_hop_old_school_lofi_amvyznkhasg.wav	drums_free_royalty_free_drum_breaks_percussion_loops_raw_rhythms_boom_bap_hip_hop_old_school_lofi_amvyznkhasg.wav	wav	drums	454.01	44100	2		80087122	1783802742
organized/drums/drums_high_quality_free_edm_drum_samples_by_wave_alchemy_8odqe8wpaoa.wav	drums_high_quality_free_edm_drum_samples_by_wave_alchemy_8odqe8wpaoa.wav	wav	drums	284.33	44100	2		50155602	1783802743
organized/drums/drums_high_quality_free_edm_drum_samples_by_wave_alchemy_pv_skfz2w5i.wav	drums_high_quality_free_edm_drum_samples_by_wave_alchemy_pv_skfz2w5i.wav	wav	drums	275.06	44100	2		48521298	1783802743
organized/drums/drums_jazz_drum_loops_jazz_drums_backing_tracks_and_jazz_drum_breaks_samples_tzyksqcvkf8.wav	drums_jazz_drum_loops_jazz_drums_backing_tracks_and_jazz_drum_breaks_samples_tzyksqcvkf8.wav	wav	drums	59.44	44100	2		10485842	1783802743
organized/drums/drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	wav	drums	143.93	44100	2		25389138	1783554557
organized/drums/drums_real_drum_samples_-_free_real_drums_soundpacks_0jpr2urfuww.wav	drums_real_drum_samples_-_free_real_drums_soundpacks_0jpr2urfuww.wav	wav	drums	36.35	44100	2		6412574	1783802743
organized/drums/drums_royalty-free_edm_drum_fills_-_sample_pack_high_quality_qfbjbpcgl4a.wav	drums_royalty-free_edm_drum_fills_-_sample_pack_high_quality_qfbjbpcgl4a.wav	wav	drums	38.65	44100	2		6817874	1783802743
organized/drums/drums_royalty_free_dancehall_drum_kit_2025_-_jango_m0e23lx6ixq.wav	drums_royalty_free_dancehall_drum_kit_2025_-_jango_m0e23lx6ixq.wav	wav	drums	15.38	44100	2		2713346	1783802743
organized/drums/drums_royalty_free_drum_breaks_percussion_loops_raw_rhythms_3_boom_bap_hip_hop_old_school_lofi_g5njofib9ia.wav	drums_royalty_free_drum_breaks_percussion_loops_raw_rhythms_3_boom_bap_hip_hop_old_school_lofi_g5njofib9ia.wav	wav	drums	298.28	44100	2		52617298	1783802744
organized/drums/drums_the_best_free_drum_kits_every_producer_needs_in_2021_for_any_genre_qjuvwegowai.wav	drums_the_best_free_drum_kits_every_producer_needs_in_2021_for_any_genre_qjuvwegowai.wav	wav	drums	496.01	44100	2		87496786	1783802744
organized/drums/drums_where_to_find_free_drum_kits_samples_all_the_drum_sounds_you_need_and_how_to_use_them_like_a_pro_bg6ekvlww1g.wav	drums_where_to_find_free_drum_kits_samples_all_the_drum_sounds_you_need_and_how_to_use_them_like_a_pro_bg6ekvlww1g.wav	wav	drums	886.07	44100	2		156303442	1783802745
organized/drums/jungle_35_classic_jungle_drum_bass_breaks_-_a_to_z_hicxfsrjzn0.wav	jungle_35_classic_jungle_drum_bass_breaks_-_a_to_z_hicxfsrjzn0.wav	wav	drums	50.85	44100	2		8970322	1783802745
organized/drums/synths_techno_samples_-_serious_techno_2_-_royalty_free_drum_samples_basslines_synth_melodies_loops_vox_1zu10eyl2nc.wav	synths_techno_samples_-_serious_techno_2_-_royalty_free_drum_samples_basslines_synth_melodies_loops_vox_1zu10eyl2nc.wav	wav	drums	140.31	44100	2		24750162	1783802751
organized/fx/spoken_word_voice_over_lines_for_every_scene_-_royalty_free_voice_sfx_bundle_-rgkb4wyuwk.wav	spoken_word_voice_over_lines_for_every_scene_-_royalty_free_voice_sfx_bundle_-rgkb4wyuwk.wav	wav	keys	40.68	44100	2		7176438	1783802748
organized/fx/textures_free_sound_effects_-_analog_tape_noise_1_iv48t8cngim.wav	textures_free_sound_effects_-_analog_tape_noise_1_iv48t8cngim.wav	wav	keys	2.17	44100	2		383058	1783802751
organized/fx/textures_vinyl_crackling_sound_effect_free_download_lqkylpgnjey.wav	textures_vinyl_crackling_sound_effect_free_download_lqkylpgnjey.wav	wav	keys	202.57	44100	2		35733586	1783802752
organized/guitar/guitar_the_dirty_diary_the_dark_room_psychedelic_instrumental_guitar_improv_6kobfiskne4.wav	guitar_the_dirty_diary_the_dark_room_psychedelic_instrumental_guitar_improv_6kobfiskne4.wav	wav	keys	578.30	44100	2		102013010	1783802745
organized/guitar/psychedelic_rock_m87_-_70s_psychedelic_rock_with_guitar_solo_royalty_free_music_fwlcpp2bi9e.wav	psychedelic_rock_m87_-_70s_psychedelic_rock_with_guitar_solo_royalty_free_music_fwlcpp2bi9e.wav	wav	keys	183.82	44100	2		32426066	1783802746
organized/loops/psychedelic_rock_beam_me_up_scotty_-_royalty_free_psychedelic_rock_no_copyright_retro_slow_rock_5sr2x_3vuis.wav	psychedelic_rock_beam_me_up_scotty_-_royalty_free_psychedelic_rock_no_copyright_retro_slow_rock_5sr2x_3vuis.wav	wav	keys	243.76	44100	2		42999890	1783802746
organized/loops/psychedelic_rock_free_psychedelic_sample_pack_-_kaleidoscope_a_ap_rocky_q8zwrxg2ilk.wav	psychedelic_rock_free_psychedelic_sample_pack_-_kaleidoscope_a_ap_rocky_q8zwrxg2ilk.wav	wav	keys	130.09	44100	2		22947922	1783802746
organized/loops/psychedelic_rock_free_tame_impala_x_psychedelic_rock_type_beat_-_graffiti_dust_rvkxegifb2k.wav	psychedelic_rock_free_tame_impala_x_psychedelic_rock_type_beat_-_graffiti_dust_rvkxegifb2k.wav	wav	keys	198.30	44100	2		34979922	1783802746
organized/loops/psychedelic_rock_phasing_-_no_copyright_light_psychedelic_rock_royalty_free_hildvlldsze.wav	psychedelic_rock_phasing_-_no_copyright_light_psychedelic_rock_royalty_free_hildvlldsze.wav	wav	keys	240.07	44100	2		42348622	1783802746
organized/loops/psychedelic_rock_pipe_choir_infinite_light_psych_rock_from_royalty_free_planettm_bny9o1kfkti.wav	psychedelic_rock_pipe_choir_infinite_light_psych_rock_from_royalty_free_planettm_bny9o1kfkti.wav	wav	keys	293.05	44100	2		51693650	1783802747
organized/loops/psychedelic_rock_psytrance_sample_pack_-_royalty-free_psychedelic_sounds_p1azhnqcgng.wav	psychedelic_rock_psytrance_sample_pack_-_royalty-free_psychedelic_sounds_p1azhnqcgng.wav	wav	keys	88.63	44100	2		15634514	1783802747
organized/loops/samples_why_do_i_keep_having_copyright_issues_with_royalty_free_samples_7abzskksyzm.wav	samples_why_do_i_keep_having_copyright_issues_with_royalty_free_samples_7abzskksyzm.wav	wav	keys	495.98	44100	2		87490642	1783802747
organized/loops/spoken_word_epic_trailer_voice_available_wanna_make_your_own_trailers_bks502hsjec.wav	spoken_word_epic_trailer_voice_available_wanna_make_your_own_trailers_bks502hsjec.wav	wav	keys	423.72	44100	2		74743890	1783802747
organized/loops/spoken_word_open_culture_voices_vlog_series_-_introduction_w2s5ov-7mzo.wav	spoken_word_open_culture_voices_vlog_series_-_introduction_w2s5ov-7mzo.wav	wav	keys	133.14	44100	2		23486546	1783802747
organized/loops/spoken_word_top_5_films_entering_2026_public_domain_must_watch_cult_classic_movies_from_1930_lzwyfhbqdci.wav	spoken_word_top_5_films_entering_2026_public_domain_must_watch_cult_classic_movies_from_1930_lzwyfhbqdci.wav	wav	keys	170.82	44100	2		30132018	1783802747
organized/synth/synths_100_free_one_shot_synth_samples_-_by_the_free_sounds_website_pxk7ui12s8a.wav	synths_100_free_one_shot_synth_samples_-_by_the_free_sounds_website_pxk7ui12s8a.wav	wav	keys	58.39	44100	2		10299474	1783802748
organized/synth/synths_background_loop_melodic_techno_-_no_copyright_music_9ympagtltui.wav	synths_background_loop_melodic_techno_-_no_copyright_music_9ympagtltui.wav	wav	keys	46.06	44100	2		8124498	1783802748
organized/synth/synths_catalyst_samples_enlightened_melodic_techno_sample_pack_cgkxmkpeu1c.wav	synths_catalyst_samples_enlightened_melodic_techno_sample_pack_cgkxmkpeu1c.wav	wav	keys	90.00	44100	2		15876178	1783802748
organized/synth/synths_catalyst_samples_enlightened_melodic_techno_sample_pack_unrb9bgnjog.wav	synths_catalyst_samples_enlightened_melodic_techno_sample_pack_unrb9bgnjog.wav	wav	keys	90.00	44100	2		15876178	1783802748
organized/synth/synths_dance_trance_techno_synth_loops_wavrex2_o8peznfj9_e.wav	synths_dance_trance_techno_synth_loops_wavrex2_o8peznfj9_e.wav	wav	keys	59.92	44100	2		10569810	1783802748
organized/synth/synths_deep_melodic_techno_mega_bundle_huge_collection_of_samples_for_melodic_house_techno_ule0nt1jflc.wav	synths_deep_melodic_techno_mega_bundle_huge_collection_of_samples_for_melodic_house_techno_ule0nt1jflc.wav	wav	keys	33.44	44100	2		5898322	1783802748
organized/synth/synths_free_melodic_techno_sample_pack_2025_inspired_by_argy_anyma_artbat_9nguxendqee.wav	synths_free_melodic_techno_sample_pack_2025_inspired_by_argy_anyma_artbat_9nguxendqee.wav	wav	keys	302.72	44100	2		53399630	1783802749
organized/synth/synths_free_melodic_techno_sample_pack_2026_-_download_link_in_description_5-pkbolgwmg.wav	synths_free_melodic_techno_sample_pack_2026_-_download_link_in_description_5-pkbolgwmg.wav	wav	keys	347.76	44100	2		61344942	1783802749
organized/synth/synths_melodic_house_techno_vol.2_samples_vhpiog5ckkk.wav	synths_melodic_house_techno_vol.2_samples_vhpiog5ckkk.wav	wav	keys	123.26	44100	2		21743698	1783802749
organized/synth/synths_melodic_synth_solo_-_royalty_free_sounds_-qx-3zw2ppe.wav	synths_melodic_synth_solo_-_royalty_free_sounds_-qx-3zw2ppe.wav	wav	keys	15.57	44100	2		2746450	1783802749
organized/synth/synths_melodic_techno_synth_loop_116_kyxiubbh3kw.wav	synths_melodic_techno_synth_loop_116_kyxiubbh3kw.wav	wav	keys	10.65	44100	2		1878098	1783802750
organized/synth/synths_modular_madness_techno_by_loopmasters_modular_techno_loops_samples_sounds_5q0lz_o_fb0.wav	synths_modular_madness_techno_by_loopmasters_modular_techno_loops_samples_sounds_5q0lz_o_fb0.wav	wav	keys	59.07	44100	2		10420306	1783802750
organized/synth/synths_sample_pack_-_melodic_techno_tdaudio_hpxvawfwtjs.wav	synths_sample_pack_-_melodic_techno_tdaudio_hpxvawfwtjs.wav	wav	keys	92.69	44100	2		16351118	1783802750
organized/synth/synths_stranger_synths_-_royalty_free_analogue_synth_samples_-_loopmasters_rbx3ufdh_oe.wav	synths_stranger_synths_-_royalty_free_analogue_synth_samples_-_loopmasters_rbx3ufdh_oe.wav	wav	keys	25.05	44100	2		4419662	1783802750
organized/synth/synths_techno_noir_royalty_free_dark_room_techno_loops_d9pbidnq4ic.wav	synths_techno_noir_royalty_free_dark_room_techno_loops_d9pbidnq4ic.wav	wav	keys	261.84	44100	2		46188626	1783802750
organized/synth/synths_techno_synth_samples_-_royalty-free_techno_synth_one-shots_loops_midi_files_d8wms987dzw.wav	synths_techno_synth_samples_-_royalty-free_techno_synth_one-shots_loops_midi_files_d8wms987dzw.wav	wav	keys	25.96	44100	2		4579830	1783802751
organized/synth/synths_techno_synths_2_sample_pack_-_royalty-free_synth_loops_midi_files_qgkjeffuip0.wav	synths_techno_synths_2_sample_pack_-_royalty-free_synth_loops_midi_files_qgkjeffuip0.wav	wav	keys	191.84	44100	2		33841234	1783802751
organized/synth/synths_zeus_melodic_techno_v3_royalty_free_melodic_techno_progressive_trance_samples_nvkyn9hcml4.wav	synths_zeus_melodic_techno_v3_royalty_free_melodic_techno_progressive_trance_samples_nvkyn9hcml4.wav	wav	keys	59.12	44100	2		10428498	1783802751
organized/vocal/adlibs_22_vocal_ad-lib_effects_free_samples_-h71skjzq8c.wav	adlibs_22_vocal_ad-lib_effects_free_samples_-h71skjzq8c.wav	wav	keys	36.00	44100	2		6350930	1783802740
organized/vocal/adlibs_acapella_female_vocal_sample_-_distance_loop_cqsbqstpmdk.wav	adlibs_acapella_female_vocal_sample_-_distance_loop_cqsbqstpmdk.wav	wav	keys	16.27	44100	2		2869330	1783802741
organized/vocal/female_vocals_acapella_cinematic_middle_eastern_female_vocals_sample_pack_-demo-phrases_sample-arabian_sample_pack_mqufseyt3z4.wav	female_vocals_acapella_cinematic_middle_eastern_female_vocals_sample_pack_-demo-phrases_sample-arabian_sample_pack_mqufseyt3z4.wav	wav	keys	130.43	44100	2		23008286	1783802745
organized/vocal/female_vocals_free_female_phone_call_samples_lbjvn6gskce.wav	female_vocals_free_female_phone_call_samples_lbjvn6gskce.wav	wav	keys	30.06	44100	2		5302354	1783802745
organized/vocal/vocal_textures_5_creative_vocal_effects_every_musician_should_know_j1ga8a_hetw.wav	vocal_textures_5_creative_vocal_effects_every_musician_should_know_j1ga8a_hetw.wav	wav	keys	55.66	44100	2		9818202	1783802752
organized/vocal/vocal_textures_monplaisir_-_echoing_your_voice_creative_commons_music_2ueq6z-vkck.wav	vocal_textures_monplaisir_-_echoing_your_voice_creative_commons_music_2ueq6z-vkck.wav	wav	keys	243.01	44100	2		42866770	1783802752
organized/vocal/vocals_free_arcade_vocal_samples_hooked_vocal_chops_pg_6kn8jhec.wav	vocals_free_arcade_vocal_samples_hooked_vocal_chops_pg_6kn8jhec.wav	wav	keys	40.73	44100	2		7184466	1783802752
packs/dusty_drums/chops/slice_03n001.wav	slice_03n001.wav	wav	drums	5.58	44100	2		984128	1783549285
packs/dusty_drums/chops/slice_03n002.wav	slice_03n002.wav	wav	drums	0.34	44100	2		59636	1783549285
packs/dusty_drums/chops/slice_03n003.wav	slice_03n003.wav	wav	drums	0.33	44100	2		58528	1783549285
packs/dusty_drums/chops/slice_03n004.wav	slice_03n004.wav	wav	drums	0.34	44100	2		60664	1783549285
packs/dusty_drums/chops/slice_03n005.wav	slice_03n005.wav	wav	drums	0.33	44100	2		58752	1783549284
packs/dusty_drums/chops/slice_03n006.wav	slice_03n006.wav	wav	drums	0.34	44100	2		59552	1783549285
packs/dusty_drums/chops/slice_03n007.wav	slice_03n007.wav	wav	drums	0.33	44100	2		58840	1783549285
packs/dusty_drums/chops/slice_03n008.wav	slice_03n008.wav	wav	drums	0.32	44100	2		57128	1783549285
packs/dusty_drums/chops/slice_03n009.wav	slice_03n009.wav	wav	drums	0.42	44100	2		74988	1783549284
packs/dusty_drums/chops/slice_03n010.wav	slice_03n010.wav	wav	drums	2.02	44100	2		355916	1783549285
packs/dusty_drums/chops/slice_03n011.wav	slice_03n011.wav	wav	drums	8.02	44100	2		1414172	1783549284
packs/dusty_drums/chops/slice_03n012.wav	slice_03n012.wav	wav	drums	3.89	44100	2		686616	1783549284
packs/dusty_drums/chops/slice_03n013.wav	slice_03n013.wav	wav	drums	3.78	44100	2		666280	1783549285
packs/dusty_drums/chops/slice_03n014.wav	slice_03n014.wav	wav	drums	3.80	44100	2		669984	1783549285
packs/dusty_drums/chops/slice_03n015.wav	slice_03n015.wav	wav	drums	0.16	44100	2		28056	1783549284
packs/dusty_drums/chops/slice_03n016.wav	slice_03n016.wav	wav	drums	0.15	44100	2		27380	1783549284
packs/dusty_drums/chops/slice_03n017.wav	slice_03n017.wav	wav	drums	0.16	44100	2		28296	1783549285
packs/dusty_drums/chops/slice_03n018.wav	slice_03n018.wav	wav	drums	0.15	44100	2		27056	1783549285
packs/dusty_drums/chops/slice_03n019.wav	slice_03n019.wav	wav	drums	0.16	44100	2		28068	1783549285
packs/dusty_drums/chops/slice_03n020.wav	slice_03n020.wav	wav	drums	0.16	44100	2		27740	1783549284
packs/dusty_drums/chops/slice_03n021.wav	slice_03n021.wav	wav	drums	0.16	44100	2		28268	1783549285
packs/dusty_drums/chops/slice_03n022.wav	slice_03n022.wav	wav	drums	0.15	44100	2		27108	1783549284
packs/dusty_drums/chops/slice_03n023.wav	slice_03n023.wav	wav	drums	0.30	44100	2		52140	1783549284
packs/dusty_drums/chops/slice_03n024.wav	slice_03n024.wav	wav	drums	0.77	44100	2		135692	1783549285
packs/dusty_drums/chops/slice_03n025.wav	slice_03n025.wav	wav	drums	0.77	44100	2		135256	1783549285
packs/dusty_drums/chops/slice_03n026.wav	slice_03n026.wav	wav	drums	0.76	44100	2		134800	1783549285
packs/dusty_drums/chops/slice_03n027.wav	slice_03n027.wav	wav	drums	0.48	44100	2		83896	1783549285
packs/dusty_drums/chops/slice_03n028.wav	slice_03n028.wav	wav	drums	7.52	44100	2		1326984	1783549285
packs/dusty_drums/chops/slice_03n029.wav	slice_03n029.wav	wav	drums	3.78	44100	2		666628	1783549284
packs/dusty_drums/chops/slice_03n030.wav	slice_03n030.wav	wav	drums	2.66	44100	2		469056	1783549284
packs/dusty_drums/chops/slice_03n031.wav	slice_03n031.wav	wav	drums	3.78	44100	2		666704	1783549284
packs/dusty_drums/chops/slice_03n032.wav	slice_03n032.wav	wav	drums	7.46	44100	2		1315704	1783549285
packs/dusty_drums/chops/slice_03n033.wav	slice_03n033.wav	wav	drums	3.64	44100	2		642616	1783549284
packs/dusty_drums/chops/slice_03n034.wav	slice_03n034.wav	wav	drums	0.26	44100	2		45384	1783549285
packs/dusty_drums/chops/slice_03n035.wav	slice_03n035.wav	wav	drums	0.73	44100	2		128744	1783549284
packs/dusty_drums/chops/slice_03n036.wav	slice_03n036.wav	wav	drums	0.29	44100	2		51988	1783549285
packs/dusty_drums/chops/slice_03n037.wav	slice_03n037.wav	wav	drums	0.26	44100	2		45936	1783549285
packs/dusty_drums/chops/slice_03n038.wav	slice_03n038.wav	wav	drums	0.73	44100	2		128788	1783549285
packs/dusty_drums/chops/slice_03n039.wav	slice_03n039.wav	wav	drums	0.31	44100	2		53868	1783549285
packs/dusty_drums/chops/slice_03n040.wav	slice_03n040.wav	wav	drums	0.19	44100	2		32984	1783549285
packs/dusty_drums/chops/slice_03n041.wav	slice_03n041.wav	wav	drums	0.35	44100	2		62084	1783549285
packs/dusty_drums/chops/slice_03n042.wav	slice_03n042.wav	wav	drums	0.20	44100	2		36044	1783549285
packs/dusty_drums/chops/slice_03n043.wav	slice_03n043.wav	wav	drums	0.35	44100	2		62304	1783549284
packs/dusty_drums/chops/slice_03n044.wav	slice_03n044.wav	wav	drums	0.19	44100	2		32752	1783549285
packs/dusty_drums/chops/slice_03n045.wav	slice_03n045.wav	wav	drums	0.35	44100	2		62356	1783549284
packs/dusty_drums/chops/slice_03n046.wav	slice_03n046.wav	wav	drums	0.20	44100	2		35736	1783549284
packs/dusty_drums/chops/slice_03n047.wav	slice_03n047.wav	wav	drums	0.36	44100	2		63388	1783549285
packs/dusty_drums/chops/slice_03n048.wav	slice_03n048.wav	wav	drums	7.26	44100	2		1280000	1783549284
packs/dusty_drums/chops/slice_03n049.wav	slice_03n049.wav	wav	drums	3.54	44100	2		624160	1783549285
packs/dusty_drums/chops/slice_03n050.wav	slice_03n050.wav	wav	drums	3.53	44100	2		622616	1783549285
packs/dusty_drums/chops/slice_03n051.wav	slice_03n051.wav	wav	drums	6.82	44100	2		1203280	1783549285
packs/dusty_drums/chops/slice_03n052.wav	slice_03n052.wav	wav	drums	3.41	44100	2		602236	1783549285
packs/dusty_drums/chops/slice_03n053.wav	slice_03n053.wav	wav	drums	4.69	44100	2		827736	1783549285
packs/dusty_drums/chops/slice_03n054.wav	slice_03n054.wav	wav	drums	3.30	44100	2		581896	1783549285
packs/dusty_drums/chops/slice_03n055.wav	slice_03n055.wav	wav	drums	4.54	44100	2		800688	1783549285
packs/dusty_drums/chops/slice_03n056.wav	slice_03n056.wav	wav	drums	4.46	44100	2		786436	1783549285
packs/dusty_drums/chops/slice_03n057.wav	slice_03n057.wav	wav	drums	4.38	44100	2		773260	1783549284
packs/dusty_drums/chops/slice_03n058.wav	slice_03n058.wav	wav	drums	4.30	44100	2		759168	1783549284
packs/dusty_drums/chops/slice_03n059.wav	slice_03n059.wav	wav	drums	4.20	44100	2		740980	1783549285
packs/dusty_drums/chops/slice_03n060.wav	slice_03n060.wav	wav	drums	8.41	44100	2		1484364	1783549285
packs/my_drum_kit/unknown/drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	wav	drums	143.93	44100	2		25389138	1783554557
packs/my_loops/long_review/drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	wav	drums	143.93	44100	2		25389138	1783554557
packs/my_textures/unknown_textures/drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	drums_no_copyright_music_drum_breaks_collection_q68zfjua_is.wav	wav	drums	143.93	44100	2		25389138	1783554558
packs/random_drums/random/drums_no_copyright_music_drum_breaks_collection_.wav	drums_no_copyright_music_drum_breaks_collection_.wav	wav	drums	143.93	44100	2		25389138	1783554238
packs/test_pick/drums/drums_no_copyright_music_drum_breaks_collection.wav	drums_no_copyright_music_drum_breaks_collection.wav	wav	drums	143.93	44100	2		25389138	1783963896
packs/test_pick/drums/drums_no_copyright_music_drum_breaks_collection_.wav	drums_no_copyright_music_drum_breaks_collection_.wav	wav	drums	143.93	48000	2		27634426	1783963897
packs/test_pick/drums/drums_no_copyright_music_drum_breaks_collection__02.wav	drums_no_copyright_music_drum_breaks_collection__02.wav	wav	drums	143.82	44100	2		25370772	1783963897
packs/test_pick/drums/slice_03n031.wav	slice_03n031.wav	wav	drums	3.78	44100	2		666704	1783963896
packs/test_pick/drums/slice_03n038.wav	slice_03n038.wav	wav	drums	0.73	44100	2		128788	1783963896
packs/test_pick/drums/slice_03n043.wav	slice_03n043.wav	wav	drums	0.35	44100	2		62304	1783963896
packs/test_pick/drums/slice_03n046.wav	slice_03n046.wav	wav	drums	0.20	44100	2		35736	1783963896
packs/test_pick_v2/drums/slice_03n002.wav	slice_03n002.wav	wav	drums	0.34	44100	2		59636	1783964157
packs/test_pick_v2/drums/slice_03n012.wav	slice_03n012.wav	wav	drums	3.89	44100	2		686616	1783964157
packs/test_pick_v2/drums/slice_03n020.wav	slice_03n020.wav	wav	drums	0.16	44100	2		27740	1783964158
packs/test_pick_v2/drums/slice_03n022.wav	slice_03n022.wav	wav	drums	0.15	44100	2		27108	1783964158
packs/test_pick_v2/drums/slice_03n028.wav	slice_03n028.wav	wav	drums	7.52	44100	2		1326984	1783964158
packs/test_pick_v2/drums/slice_03n031.wav	slice_03n031.wav	wav	drums	3.78	44100	2		666704	1783964157
packs/test_pick_v2/drums/slice_03n036.wav	slice_03n036.wav	wav	drums	0.29	44100	2		51988	1783964157
packs/test_pick_v2/drums/slice_03n037.wav	slice_03n037.wav	wav	drums	0.26	44100	2		45936	1783964157
packs/test_pick_v2/drums/slice_03n042.wav	slice_03n042.wav	wav	drums	0.20	44100	2		36044	1783964158
packs/test_pick_v2/drums/slice_03n045.wav	slice_03n045.wav	wav	drums	0.35	44100	2		62356	1783964157
packs/test_pick_v2/drums/slice_03n046.wav	slice_03n046.wav	wav	drums	0.20	44100	2		35736	1783964157
packs/test_pick_v2/drums/slice_03n047.wav	slice_03n047.wav	wav	drums	0.36	44100	2		63388	1783964157
packs/test_pick_v2/drums/slice_03n051.wav	slice_03n051.wav	wav	drums	6.82	44100	2		1203280	1783964157
packs/test_pick_v2/drums/slice_03n054.wav	slice_03n054.wav	wav	drums	3.30	44100	2		581896	1783964158
packs/test_pick_v2/drums/slice_03n056.wav	slice_03n056.wav	wav	drums	4.46	44100	2		786436	1783964157
packs/test_pick_v2/drums/slice_03n059.wav	slice_03n059.wav	wav	drums	4.20	44100	2		740980	1783964157
raw/adlibs_22_Vocal_Ad-Lib_Effects_Free_Samples_-h71SkjzQ8c.wav	adlibs_22_Vocal_Ad-Lib_Effects_Free_Samples_-h71SkjzQ8c.wav	wav	vocals	36.00	48000	2		6912566	1783744590
raw/adlibs_ACAPELLA_FEMALE_VOCAL_SAMPLE_-_distance_LOOP_CqSBqStPmdk.wav	adlibs_ACAPELLA_FEMALE_VOCAL_SAMPLE_-_distance_LOOP_CqSBqStPmdk.wav	wav	vocals	16.27	48000	2		3123070	1783744606
raw/adlibs_FREE_Vocal_Ad-Libs_Provided_By_Ghosthack_10h2LYvYYDo.wav	adlibs_FREE_Vocal_Ad-Libs_Provided_By_Ghosthack_10h2LYvYYDo.wav	wav	vocals	75.15	48000	2		14429146	1783747827
raw/bass_15_Free_808_Bass_Sounds_Pack_Royalty_Free_Samples_0KJMs-hsB1E.wav	bass_15_Free_808_Bass_Sounds_Pack_Royalty_Free_Samples_0KJMs-hsB1E.wav	wav	bass	48.40	48000	2		9293262	1783714308
raw/choirs_Cinematic_Drums_Choir_Voices_9TOzLqW7DGM.wav	choirs_Cinematic_Drums_Choir_Voices_9TOzLqW7DGM.wav	wav	drums	34.06	48000	2		6540306	1783747804
raw/drums_+170_FREE_DRUM_KIT_-_DOOMSDAY_FREE_DRUM_KIT_DOWNLOAD_2026_7NrKrAGYUUs.wav	drums_+170_FREE_DRUM_KIT_-_DOOMSDAY_FREE_DRUM_KIT_DOWNLOAD_2026_7NrKrAGYUUs.wav	wav	drums	156.18	48000	2		29986142	1783690133
